"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Index_Gini"
2015,1,"Ciutat Vella",1,"el Raval",1,"36.5"
2015,1,"Ciutat Vella",1,"el Raval",2,"40.4"
2015,1,"Ciutat Vella",1,"el Raval",3,"38.4"
2015,1,"Ciutat Vella",1,"el Raval",4,"40.4"
2015,1,"Ciutat Vella",1,"el Raval",5,"38.6"
2015,1,"Ciutat Vella",1,"el Raval",6,"40.5"
2015,1,"Ciutat Vella",1,"el Raval",7,"40.1"
2015,1,"Ciutat Vella",1,"el Raval",8,"36.1"
2015,1,"Ciutat Vella",1,"el Raval",9,"36.8"
2015,1,"Ciutat Vella",1,"el Raval",10,"35.5"
2015,1,"Ciutat Vella",1,"el Raval",11,"35.3"
2015,1,"Ciutat Vella",1,"el Raval",12,"35.3"
2015,1,"Ciutat Vella",1,"el Raval",13,"33.7"
2015,1,"Ciutat Vella",1,"el Raval",14,"32.4"
2015,1,"Ciutat Vella",1,"el Raval",15,"36.6"
2015,1,"Ciutat Vella",1,"el Raval",16,"29.5"
2015,1,"Ciutat Vella",1,"el Raval",17,"31.4"
2015,1,"Ciutat Vella",1,"el Raval",18,"33.3"
2015,1,"Ciutat Vella",1,"el Raval",19,"36.4"
2015,1,"Ciutat Vella",1,"el Raval",20,"38.0"
2015,1,"Ciutat Vella",1,"el Raval",21,"37.9"
2015,1,"Ciutat Vella",2,"el Gòtic",22,"41.0"
2015,1,"Ciutat Vella",2,"el Gòtic",23,"37.4"
2015,1,"Ciutat Vella",2,"el Gòtic",25,"40.8"
2015,1,"Ciutat Vella",2,"el Gòtic",26,"-"
2015,1,"Ciutat Vella",2,"el Gòtic",27,"40.3"
2015,1,"Ciutat Vella",2,"el Gòtic",28,"39.9"
2015,1,"Ciutat Vella",2,"el Gòtic",29,"43.8"
2015,1,"Ciutat Vella",2,"el Gòtic",30,"41.2"
2015,1,"Ciutat Vella",2,"el Gòtic",31,"44.3"
2015,1,"Ciutat Vella",3,"la Barceloneta",32,"38.1"
2015,1,"Ciutat Vella",3,"la Barceloneta",33,"34.4"
2015,1,"Ciutat Vella",3,"la Barceloneta",34,"36.2"
2015,1,"Ciutat Vella",3,"la Barceloneta",35,"35.3"
2015,1,"Ciutat Vella",3,"la Barceloneta",36,"33.0"
2015,1,"Ciutat Vella",3,"la Barceloneta",37,"33.9"
2015,1,"Ciutat Vella",3,"la Barceloneta",38,"37.7"
2015,1,"Ciutat Vella",3,"la Barceloneta",39,"31.6"
2015,1,"Ciutat Vella",3,"la Barceloneta",40,"37.6"
2015,1,"Ciutat Vella",3,"la Barceloneta",41,"36.2"
2015,1,"Ciutat Vella",3,"la Barceloneta",42,"30.5"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"41.6"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"41.7"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"41.0"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"38.6"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"38.5"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"38.5"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"39.3"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"40.4"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"38.0"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"41.8"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"38.6"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"39.9"
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"35.8"
2015,2,"Eixample",5,"el Fort Pienc",1,"35.4"
2015,2,"Eixample",5,"el Fort Pienc",2,"38.4"
2015,2,"Eixample",5,"el Fort Pienc",3,"31.3"
2015,2,"Eixample",5,"el Fort Pienc",4,"32.8"
2015,2,"Eixample",5,"el Fort Pienc",5,"33.7"
2015,2,"Eixample",5,"el Fort Pienc",6,"33.4"
2015,2,"Eixample",5,"el Fort Pienc",7,"34.4"
2015,2,"Eixample",5,"el Fort Pienc",8,"34.4"
2015,2,"Eixample",5,"el Fort Pienc",9,"34.8"
2015,2,"Eixample",5,"el Fort Pienc",10,"31.2"
2015,2,"Eixample",5,"el Fort Pienc",11,"31.3"
2015,2,"Eixample",5,"el Fort Pienc",12,"33.9"
2015,2,"Eixample",5,"el Fort Pienc",13,"37.4"
2015,2,"Eixample",5,"el Fort Pienc",14,"33.6"
2015,2,"Eixample",5,"el Fort Pienc",15,"35.8"
2015,2,"Eixample",5,"el Fort Pienc",16,"33.5"
2015,2,"Eixample",5,"el Fort Pienc",17,"33.2"
2015,2,"Eixample",5,"el Fort Pienc",18,"32.7"
2015,2,"Eixample",5,"el Fort Pienc",19,"33.6"
2015,2,"Eixample",5,"el Fort Pienc",20,"35.6"
2015,2,"Eixample",6,"la Sagrada Família",21,"31.1"
2015,2,"Eixample",6,"la Sagrada Família",22,"38.5"
2015,2,"Eixample",6,"la Sagrada Família",23,"30.9"
2015,2,"Eixample",6,"la Sagrada Família",24,"37.1"
2015,2,"Eixample",6,"la Sagrada Família",25,"36.0"
2015,2,"Eixample",6,"la Sagrada Família",26,"36.5"
2015,2,"Eixample",6,"la Sagrada Família",27,"32.6"
2015,2,"Eixample",6,"la Sagrada Família",28,"35.3"
2015,2,"Eixample",6,"la Sagrada Família",29,"30.9"
2015,2,"Eixample",6,"la Sagrada Família",30,"30.8"
2015,2,"Eixample",6,"la Sagrada Família",31,"29.9"
2015,2,"Eixample",6,"la Sagrada Família",32,"32.2"
2015,2,"Eixample",6,"la Sagrada Família",33,"30.6"
2015,2,"Eixample",6,"la Sagrada Família",34,"34.7"
2015,2,"Eixample",6,"la Sagrada Família",35,"35.1"
2015,2,"Eixample",6,"la Sagrada Família",36,"33.8"
2015,2,"Eixample",6,"la Sagrada Família",37,"31.9"
2015,2,"Eixample",6,"la Sagrada Família",38,"32.3"
2015,2,"Eixample",6,"la Sagrada Família",39,"34.8"
2015,2,"Eixample",6,"la Sagrada Família",40,"36.7"
2015,2,"Eixample",6,"la Sagrada Família",41,"33.0"
2015,2,"Eixample",6,"la Sagrada Família",42,"32.2"
2015,2,"Eixample",6,"la Sagrada Família",43,"33.0"
2015,2,"Eixample",6,"la Sagrada Família",44,"35.8"
2015,2,"Eixample",6,"la Sagrada Família",45,"34.7"
2015,2,"Eixample",6,"la Sagrada Família",46,"32.9"
2015,2,"Eixample",6,"la Sagrada Família",47,"34.0"
2015,2,"Eixample",6,"la Sagrada Família",48,"35.2"
2015,2,"Eixample",6,"la Sagrada Família",49,"37.1"
2015,2,"Eixample",6,"la Sagrada Família",50,"34.2"
2015,2,"Eixample",6,"la Sagrada Família",51,"36.4"
2015,2,"Eixample",6,"la Sagrada Família",52,"36.6"
2015,2,"Eixample",6,"la Sagrada Família",53,"37.4"
2015,2,"Eixample",6,"la Sagrada Família",54,"33.4"
2015,2,"Eixample",7,"la Dreta de l'Eixample",55,"36.8"
2015,2,"Eixample",7,"la Dreta de l'Eixample",56,"34.0"
2015,2,"Eixample",7,"la Dreta de l'Eixample",57,"35.4"
2015,2,"Eixample",7,"la Dreta de l'Eixample",58,"33.9"
2015,2,"Eixample",7,"la Dreta de l'Eixample",59,"36.2"
2015,2,"Eixample",7,"la Dreta de l'Eixample",60,"32.8"
2015,2,"Eixample",7,"la Dreta de l'Eixample",61,"35.8"
2015,2,"Eixample",7,"la Dreta de l'Eixample",62,"37.6"
2015,2,"Eixample",7,"la Dreta de l'Eixample",63,"39.4"
2015,2,"Eixample",7,"la Dreta de l'Eixample",64,"36.1"
2015,2,"Eixample",7,"la Dreta de l'Eixample",65,"37.1"
2015,2,"Eixample",7,"la Dreta de l'Eixample",66,"34.6"
2015,2,"Eixample",7,"la Dreta de l'Eixample",67,"35.8"
2015,2,"Eixample",7,"la Dreta de l'Eixample",68,"35.2"
2015,2,"Eixample",7,"la Dreta de l'Eixample",69,"37.7"
2015,2,"Eixample",7,"la Dreta de l'Eixample",70,"39.8"
2015,2,"Eixample",7,"la Dreta de l'Eixample",71,"35.8"
2015,2,"Eixample",7,"la Dreta de l'Eixample",72,"36.7"
2015,2,"Eixample",7,"la Dreta de l'Eixample",73,"36.0"
2015,2,"Eixample",7,"la Dreta de l'Eixample",74,"37.2"
2015,2,"Eixample",7,"la Dreta de l'Eixample",75,"39.9"
2015,2,"Eixample",7,"la Dreta de l'Eixample",76,"41.1"
2015,2,"Eixample",7,"la Dreta de l'Eixample",77,"42.7"
2015,2,"Eixample",7,"la Dreta de l'Eixample",78,"41.8"
2015,2,"Eixample",7,"la Dreta de l'Eixample",79,"44.5"
2015,2,"Eixample",7,"la Dreta de l'Eixample",80,"42.0"
2015,2,"Eixample",7,"la Dreta de l'Eixample",81,"43.4"
2015,2,"Eixample",7,"la Dreta de l'Eixample",82,"41.2"
2015,2,"Eixample",7,"la Dreta de l'Eixample",83,"43.2"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"39.7"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"38.3"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"39.5"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"36.6"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"37.3"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"38.8"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"39.4"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"41.3"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"39.3"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"36.9"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"34.7"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"38.6"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"37.0"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"35.4"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,"38.1"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"37.9"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,"35.6"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"35.7"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,"38.0"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"34.6"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,"35.5"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,"37.2"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"40.8"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"32.6"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"36.4"
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"36.7"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"37.2"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"37.3"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"32.2"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"37.1"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"36.2"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"36.8"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"33.4"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"32.1"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"33.7"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"32.5"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"32.2"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"35.3"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"37.2"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"34.9"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"31.9"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"33.2"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"32.7"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"35.7"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"37.8"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"35.2"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"30.8"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"34.8"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"34.8"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"26.1"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"31.9"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"33.0"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"33.3"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"36.0"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"33.8"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"36.5"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"34.4"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"37.9"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"38.0"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"36.9"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"36.2"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"41.9"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"33.4"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"35.8"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"35.0"
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"37.0"
2015,2,"Eixample",10,"Sant Antoni",150,"36.5"
2015,2,"Eixample",10,"Sant Antoni",151,"36.4"
2015,2,"Eixample",10,"Sant Antoni",152,"33.9"
2015,2,"Eixample",10,"Sant Antoni",153,"31.9"
2015,2,"Eixample",10,"Sant Antoni",154,"39.1"
2015,2,"Eixample",10,"Sant Antoni",155,"32.1"
2015,2,"Eixample",10,"Sant Antoni",156,"33.5"
2015,2,"Eixample",10,"Sant Antoni",157,"34.0"
2015,2,"Eixample",10,"Sant Antoni",158,"33.2"
2015,2,"Eixample",10,"Sant Antoni",159,"35.8"
2015,2,"Eixample",10,"Sant Antoni",160,"37.3"
2015,2,"Eixample",10,"Sant Antoni",161,"34.7"
2015,2,"Eixample",10,"Sant Antoni",162,"36.5"
2015,2,"Eixample",10,"Sant Antoni",163,"35.1"
2015,2,"Eixample",10,"Sant Antoni",164,"40.8"
2015,2,"Eixample",10,"Sant Antoni",165,"35.9"
2015,2,"Eixample",10,"Sant Antoni",166,"37.2"
2015,2,"Eixample",10,"Sant Antoni",167,"34.1"
2015,2,"Eixample",10,"Sant Antoni",168,"36.6"
2015,2,"Eixample",10,"Sant Antoni",169,"35.4"
2015,2,"Eixample",10,"Sant Antoni",170,"33.6"
2015,2,"Eixample",10,"Sant Antoni",171,"34.8"
2015,2,"Eixample",10,"Sant Antoni",172,"34.6"
2015,2,"Eixample",10,"Sant Antoni",173,"34.5"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",1,"34.0"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",2,"34.2"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",3,"35.0"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",4,"34.1"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",5,"34.7"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",6,"34.9"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",7,"35.3"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",8,"38.0"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",9,"32.3"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",10,"36.8"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",11,"35.6"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",12,"36.0"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",13,"34.3"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",14,"35.0"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",15,"35.9"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",16,"36.1"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",17,"33.8"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",18,"33.0"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",19,"33.6"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",20,"31.2"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",21,"31.6"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",22,"33.4"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",23,"35.4"
2015,3,"Sants-Montjuïc",11,"el Poble Sec",24,"35.3"
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"31.3"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",26,"26.5"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",27,"29.8"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",28,"32.1"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",29,"29.4"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",30,"28.5"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",31,"29.6"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",32,"35.2"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",33,"31.7"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",34,"28.9"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",35,"28.9"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",36,"30.7"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",37,"26.9"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",38,"33.9"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",39,"31.5"
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"29.2"
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"31.6"
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"35.4"
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"32.7"
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"36.0"
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"32.9"
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"30.8"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",47,"35.8"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",48,"32.8"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",49,"35.6"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",50,"35.2"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",51,"37.5"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",52,"36.8"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",53,"36.7"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",54,"34.6"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",55,"34.4"
2015,3,"Sants-Montjuïc",15,"Hostafrancs",56,"30.4"
2015,3,"Sants-Montjuïc",16,"la Bordeta",57,"31.6"
2015,3,"Sants-Montjuïc",16,"la Bordeta",58,"32.0"
2015,3,"Sants-Montjuïc",16,"la Bordeta",59,"30.1"
2015,3,"Sants-Montjuïc",16,"la Bordeta",60,"30.6"
2015,3,"Sants-Montjuïc",16,"la Bordeta",61,"30.5"
2015,3,"Sants-Montjuïc",16,"la Bordeta",62,"29.9"
2015,3,"Sants-Montjuïc",16,"la Bordeta",63,"32.2"
2015,3,"Sants-Montjuïc",16,"la Bordeta",64,"33.4"
2015,3,"Sants-Montjuïc",16,"la Bordeta",65,"29.7"
2015,3,"Sants-Montjuïc",16,"la Bordeta",66,"31.2"
2015,3,"Sants-Montjuïc",16,"la Bordeta",67,"31.3"
2015,3,"Sants-Montjuïc",16,"la Bordeta",68,"31.5"
2015,3,"Sants-Montjuïc",16,"la Bordeta",69,"29.3"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",70,"30.7"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",71,"33.3"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",72,"32.2"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",73,"34.4"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",74,"34.4"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",75,"33.5"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",76,"30.6"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",77,"31.3"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",78,"33.0"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",79,"35.1"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",80,"34.5"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",81,"32.7"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",82,"34.8"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",83,"32.6"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",84,"30.5"
2015,3,"Sants-Montjuïc",17,"Sants - Badal",85,"33.9"
2015,3,"Sants-Montjuïc",18,"Sants",86,"30.7"
2015,3,"Sants-Montjuïc",18,"Sants",87,"34.7"
2015,3,"Sants-Montjuïc",18,"Sants",88,"31.7"
2015,3,"Sants-Montjuïc",18,"Sants",89,"28.7"
2015,3,"Sants-Montjuïc",18,"Sants",90,"31.3"
2015,3,"Sants-Montjuïc",18,"Sants",91,"36.3"
2015,3,"Sants-Montjuïc",18,"Sants",92,"37.7"
2015,3,"Sants-Montjuïc",18,"Sants",93,"31.5"
2015,3,"Sants-Montjuïc",18,"Sants",94,"31.3"
2015,3,"Sants-Montjuïc",18,"Sants",95,"31.9"
2015,3,"Sants-Montjuïc",18,"Sants",96,"36.8"
2015,3,"Sants-Montjuïc",18,"Sants",97,"36.0"
2015,3,"Sants-Montjuïc",18,"Sants",98,"33.3"
2015,3,"Sants-Montjuïc",18,"Sants",99,"36.4"
2015,3,"Sants-Montjuïc",18,"Sants",100,"31.9"
2015,3,"Sants-Montjuïc",18,"Sants",101,"35.5"
2015,3,"Sants-Montjuïc",18,"Sants",102,"31.3"
2015,3,"Sants-Montjuïc",18,"Sants",103,"29.7"
2015,3,"Sants-Montjuïc",18,"Sants",104,"35.3"
2015,3,"Sants-Montjuïc",18,"Sants",105,"32.8"
2015,3,"Sants-Montjuïc",18,"Sants",106,"33.1"
2015,3,"Sants-Montjuïc",18,"Sants",107,"33.2"
2015,3,"Sants-Montjuïc",18,"Sants",108,"34.2"
2015,3,"Sants-Montjuïc",18,"Sants",109,"32.2"
2015,3,"Sants-Montjuïc",18,"Sants",110,"34.4"
2015,3,"Sants-Montjuïc",18,"Sants",111,"31.9"
2015,3,"Sants-Montjuïc",18,"Sants",112,"33.6"
2015,3,"Sants-Montjuïc",18,"Sants",113,"34.6"
2015,3,"Sants-Montjuïc",18,"Sants",114,"33.3"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",211,"28.5"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",212,"29.7"
2015,3,"Sants-Montjuïc",13,"la Marina de Port",213,"28.8"
2015,4,"Les Corts",19,"les Corts",1,"33.8"
2015,4,"Les Corts",19,"les Corts",2,"33.3"
2015,4,"Les Corts",19,"les Corts",3,"31.9"
2015,4,"Les Corts",19,"les Corts",4,"34.5"
2015,4,"Les Corts",19,"les Corts",5,"31.5"
2015,4,"Les Corts",19,"les Corts",6,"32.0"
2015,4,"Les Corts",19,"les Corts",7,"34.0"
2015,4,"Les Corts",19,"les Corts",8,"33.9"
2015,4,"Les Corts",19,"les Corts",9,"36.2"
2015,4,"Les Corts",19,"les Corts",10,"34.3"
2015,4,"Les Corts",19,"les Corts",11,"32.2"
2015,4,"Les Corts",19,"les Corts",12,"30.3"
2015,4,"Les Corts",19,"les Corts",13,"35.3"
