Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G
2019,1,Ciutat Vella,1,el Raval,1,1001,..,1
2019,1,Ciutat Vella,1,el Raval,1,1001,..,2
2019,1,Ciutat Vella,1,el Raval,1,1002,20,1
2019,1,Ciutat Vella,1,el Raval,1,1002,..,3
2019,1,Ciutat Vella,1,el Raval,2,1003,20,1
2019,1,Ciutat Vella,1,el Raval,2,1003,..,3
2019,1,Ciutat Vella,1,el Raval,2,1004,13,1
2019,1,Ciutat Vella,1,el Raval,2,1004,..,3
2019,1,Ciutat Vella,1,el Raval,3,1005,26,1
2019,1,Ciutat Vella,1,el Raval,3,1005,..,2
2019,1,Ciutat Vella,1,el Raval,3,1006,5,1
2019,1,Ciutat Vella,1,el Raval,3,1006,..,3
2019,1,Ciutat Vella,1,el Raval,3,1007,..,1
2019,1,Ciutat Vella,1,el Raval,4,1008,16,1
2019,1,Ciutat Vella,1,el Raval,4,1008,..,2
2019,1,Ciutat Vella,1,el Raval,4,1008,..,3
2019,1,Ciutat Vella,1,el Raval,4,1009,13,1
2019,1,Ciutat Vella,1,el Raval,4,1009,..,3
2019,1,Ciutat Vella,1,el Raval,4,1010,5,1
2019,1,Ciutat Vella,1,el Raval,4,1010,..,3
2019,1,Ciutat Vella,1,el Raval,5,1011,12,1
2019,1,Ciutat Vella,1,el Raval,5,1011,..,2
2019,1,Ciutat Vella,1,el Raval,5,1011,..,3
2019,1,Ciutat Vella,1,el Raval,5,1012,12,1
2019,1,Ciutat Vella,1,el Raval,5,1012,..,2
2019,1,Ciutat Vella,1,el Raval,5,1012,..,3
2019,1,Ciutat Vella,1,el Raval,5,1013,12,1
2019,1,Ciutat Vella,1,el Raval,6,1014,9,1
2019,1,Ciutat Vella,1,el Raval,6,1014,..,2
2019,1,Ciutat Vella,1,el Raval,6,1014,..,3
2019,1,Ciutat Vella,1,el Raval,6,1015,16,1
2019,1,Ciutat Vella,1,el Raval,6,1016,10,1
2019,1,Ciutat Vella,1,el Raval,6,1017,8,1
2019,1,Ciutat Vella,1,el Raval,7,1018,9,1
2019,1,Ciutat Vella,1,el Raval,7,1019,9,1
2019,1,Ciutat Vella,1,el Raval,7,1020,14,1
2019,1,Ciutat Vella,1,el Raval,8,1021,14,1
2019,1,Ciutat Vella,1,el Raval,8,1021,..,2
2019,1,Ciutat Vella,1,el Raval,8,1021,..,3
2019,1,Ciutat Vella,2,el Barri Gòtic,9,1022,5,1
2019,1,Ciutat Vella,2,el Barri Gòtic,9,1023,21,1
2019,1,Ciutat Vella,2,el Barri Gòtic,10,1025,12,1
2019,1,Ciutat Vella,2,el Barri Gòtic,10,1026,17,1
2019,1,Ciutat Vella,2,el Barri Gòtic,10,1026,9,3
2019,1,Ciutat Vella,2,el Barri Gòtic,10,1027,10,1
2019,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,2
2019,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,3
2019,1,Ciutat Vella,2,el Barri Gòtic,11,1028,14,1
2019,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,2
2019,1,Ciutat Vella,2,el Barri Gòtic,11,1029,5,1
2019,1,Ciutat Vella,2,el Barri Gòtic,12,1030,24,1
2019,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2
2019,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,3
2019,1,Ciutat Vella,2,el Barri Gòtic,12,1031,9,1
2019,1,Ciutat Vella,3,la Barceloneta,13,1032,17,1
2019,1,Ciutat Vella,3,la Barceloneta,13,1032,..,3
2019,1,Ciutat Vella,3,la Barceloneta,13,1033,8,1
2019,1,Ciutat Vella,3,la Barceloneta,13,1033,..,3
2019,1,Ciutat Vella,3,la Barceloneta,13,1034,8,1
2019,1,Ciutat Vella,3,la Barceloneta,14,1035,7,1
2019,1,Ciutat Vella,3,la Barceloneta,14,1036,19,1
2019,1,Ciutat Vella,3,la Barceloneta,15,1037,14,1
2019,1,Ciutat Vella,3,la Barceloneta,15,1038,11,1
2019,1,Ciutat Vella,3,la Barceloneta,15,1039,8,1
2019,1,Ciutat Vella,3,la Barceloneta,15,1039,..,3
2019,1,Ciutat Vella,3,la Barceloneta,15,1040,5,1
2019,1,Ciutat Vella,3,la Barceloneta,15,1041,9,1
2019,1,Ciutat Vella,3,la Barceloneta,15,1042,34,1
2019,1,Ciutat Vella,3,la Barceloneta,15,1042,..,2
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,7,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,8,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,11,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,6,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,13,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,13,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,2
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,3
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,11,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,3
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,5,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,11,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,..,3
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,14,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,13,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,10,1
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,12,1
2019,2,Eixample,5,el Fort Pienc,20,2001,9,1
2019,2,Eixample,5,el Fort Pienc,20,2001,..,3
2019,2,Eixample,5,el Fort Pienc,20,2002,28,1
2019,2,Eixample,5,el Fort Pienc,20,2002,..,3
2019,2,Eixample,5,el Fort Pienc,20,2003,42,1
2019,2,Eixample,5,el Fort Pienc,20,2004,12,1
2019,2,Eixample,5,el Fort Pienc,20,2004,..,3
2019,2,Eixample,5,el Fort Pienc,20,2005,12,1
2019,2,Eixample,5,el Fort Pienc,20,2006,9,1
2019,2,Eixample,5,el Fort Pienc,20,2007,18,1
2019,2,Eixample,5,el Fort Pienc,20,2008,23,1
2019,2,Eixample,5,el Fort Pienc,20,2009,12,1
2019,2,Eixample,5,el Fort Pienc,20,2009,..,3
2019,2,Eixample,5,el Fort Pienc,21,2010,9,1
2019,2,Eixample,5,el Fort Pienc,21,2011,8,1
2019,2,Eixample,5,el Fort Pienc,21,2012,12,1
2019,2,Eixample,5,el Fort Pienc,21,2013,14,1
2019,2,Eixample,5,el Fort Pienc,22,2014,10,1
2019,2,Eixample,5,el Fort Pienc,22,2015,13,1
2019,2,Eixample,5,el Fort Pienc,22,2016,21,1
2019,2,Eixample,5,el Fort Pienc,22,2017,14,1
2019,2,Eixample,5,el Fort Pienc,22,2018,19,1
2019,2,Eixample,5,el Fort Pienc,22,2019,13,1
2019,2,Eixample,5,el Fort Pienc,22,2019,..,3
2019,2,Eixample,5,el Fort Pienc,22,2020,14,1
2019,2,Eixample,6,la Sagrada Família,23,2021,17,1
2019,2,Eixample,6,la Sagrada Família,23,2021,..,2
2019,2,Eixample,6,la Sagrada Família,23,2021,..,3
2019,2,Eixample,6,la Sagrada Família,23,2022,19,1
2019,2,Eixample,6,la Sagrada Família,23,2023,8,1
2019,2,Eixample,6,la Sagrada Família,23,2024,14,1
2019,2,Eixample,6,la Sagrada Família,23,2024,..,3
2019,2,Eixample,6,la Sagrada Família,24,2025,7,1
2019,2,Eixample,6,la Sagrada Família,24,2026,24,1
2019,2,Eixample,6,la Sagrada Família,24,2027,24,1
2019,2,Eixample,6,la Sagrada Família,24,2028,13,1
2019,2,Eixample,6,la Sagrada Família,24,2029,11,1
2019,2,Eixample,6,la Sagrada Família,24,2030,9,1
2019,2,Eixample,6,la Sagrada Família,24,2031,5,1
2019,2,Eixample,6,la Sagrada Família,24,2032,43,1
2019,2,Eixample,6,la Sagrada Família,24,2032,..,2
2019,2,Eixample,6,la Sagrada Família,24,2032,..,3
2019,2,Eixample,6,la Sagrada Família,25,2033,6,1
2019,2,Eixample,6,la Sagrada Família,25,2034,12,1
2019,2,Eixample,6,la Sagrada Família,25,2035,12,1
2019,2,Eixample,6,la Sagrada Família,25,2036,10,1
2019,2,Eixample,6,la Sagrada Família,25,2037,15,1
2019,2,Eixample,6,la Sagrada Família,25,2038,12,1
2019,2,Eixample,6,la Sagrada Família,25,2039,13,1
2019,2,Eixample,6,la Sagrada Família,25,2040,13,1
2019,2,Eixample,6,la Sagrada Família,26,2041,28,1
2019,2,Eixample,6,la Sagrada Família,26,2042,14,1
2019,2,Eixample,6,la Sagrada Família,26,2042,..,2
2019,2,Eixample,6,la Sagrada Família,26,2043,9,1
2019,2,Eixample,6,la Sagrada Família,26,2044,12,1
2019,2,Eixample,6,la Sagrada Família,26,2045,12,1
2019,2,Eixample,6,la Sagrada Família,26,2046,14,1
2019,2,Eixample,6,la Sagrada Família,26,2047,20,1
2019,2,Eixample,6,la Sagrada Família,26,2048,10,1
2019,2,Eixample,6,la Sagrada Família,26,2048,..,3
2019,2,Eixample,6,la Sagrada Família,27,2049,16,1
2019,2,Eixample,6,la Sagrada Família,27,2049,..,3
2019,2,Eixample,6,la Sagrada Família,27,2050,16,1
2019,2,Eixample,6,la Sagrada Família,27,2051,20,1
2019,2,Eixample,6,la Sagrada Família,27,2052,20,1
2019,2,Eixample,6,la Sagrada Família,27,2052,..,3
2019,2,Eixample,6,la Sagrada Família,27,2053,15,1
2019,2,Eixample,6,la Sagrada Família,27,2054,26,1
2019,2,Eixample,6,la Sagrada Família,27,2054,..,2
2019,2,Eixample,6,la Sagrada Família,27,2054,..,3
2019,2,Eixample,7,la Dreta de l'Eixample,28,2055,18,1
2019,2,Eixample,7,la Dreta de l'Eixample,28,2056,25,1
2019,2,Eixample,7,la Dreta de l'Eixample,28,2057,12,1
2019,2,Eixample,7,la Dreta de l'Eixample,28,2058,18,1
2019,2,Eixample,7,la Dreta de l'Eixample,28,2059,11,1
2019,2,Eixample,7,la Dreta de l'Eixample,28,2060,15,1
2019,2,Eixample,7,la Dreta de l'Eixample,29,2061,6,1
2019,2,Eixample,7,la Dreta de l'Eixample,29,2061,..,2
2019,2,Eixample,7,la Dreta de l'Eixample,29,2062,8,1
2019,2,Eixample,7,la Dreta de l'Eixample,29,2063,28,1
2019,2,Eixample,7,la Dreta de l'Eixample,29,2064,12,1
2019,2,Eixample,7,la Dreta de l'Eixample,29,2065,15,1
2019,2,Eixample,7,la Dreta de l'Eixample,30,2066,26,1
2019,2,Eixample,7,la Dreta de l'Eixample,30,2066,..,3
2019,2,Eixample,7,la Dreta de l'Eixample,30,2067,12,1
2019,2,Eixample,7,la Dreta de l'Eixample,30,2068,11,1
2019,2,Eixample,7,la Dreta de l'Eixample,30,2068,..,3
2019,2,Eixample,7,la Dreta de l'Eixample,30,2069,10,1
2019,2,Eixample,7,la Dreta de l'Eixample,30,2069,..,2
2019,2,Eixample,7,la Dreta de l'Eixample,31,2070,11,1
2019,2,Eixample,7,la Dreta de l'Eixample,31,2071,14,1
2019,2,Eixample,7,la Dreta de l'Eixample,31,2072,13,1
2019,2,Eixample,7,la Dreta de l'Eixample,32,2073,27,1
2019,2,Eixample,7,la Dreta de l'Eixample,32,2073,..,2
2019,2,Eixample,7,la Dreta de l'Eixample,32,2074,9,1
2019,2,Eixample,7,la Dreta de l'Eixample,32,2075,..,1
2019,2,Eixample,7,la Dreta de l'Eixample,32,2075,..,2
2019,2,Eixample,7,la Dreta de l'Eixample,32,2076,9,1
2019,2,Eixample,7,la Dreta de l'Eixample,33,2077,19,1
2019,2,Eixample,7,la Dreta de l'Eixample,33,2077,..,2
2019,2,Eixample,7,la Dreta de l'Eixample,33,2077,..,3
2019,2,Eixample,7,la Dreta de l'Eixample,34,2078,18,1
2019,2,Eixample,7,la Dreta de l'Eixample,34,2079,10,1
2019,2,Eixample,7,la Dreta de l'Eixample,34,2079,..,2
2019,2,Eixample,7,la Dreta de l'Eixample,35,2080,28,1
2019,2,Eixample,7,la Dreta de l'Eixample,35,2081,23,1
2019,2,Eixample,7,la Dreta de l'Eixample,36,2082,13,1
2019,2,Eixample,7,la Dreta de l'Eixample,36,2083,12,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,14,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,..,3
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,10,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,..,3
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,13,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,..,2
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,17,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,..,3
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,19,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,18,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,16,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,14,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,17,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,18,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,11,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,..,2
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,20,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,..,2
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,22,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,..,2
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,12,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,13,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,12,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,10,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,34,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,14,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,15,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,9,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,14,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,15,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,20,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,17,1
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,..,2
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,33,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,12,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,12,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,..,3
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,13,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,16,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,19,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,14,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,10,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,9,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,13,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,17,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,11,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,5,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,..,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,10,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,7,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,19,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,2
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,3
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,9,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,8,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,11,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,11,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,5,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,7,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,9,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,8,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,10,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,11,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,9,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,14,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,..,3
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,17,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,11,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,21,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,11,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,..,2
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,13,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,..,2
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,..,3
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,13,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,9,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,..,3
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,21,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,14,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,15,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,11,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,12,1
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,..,3
2019,2,Eixample,10,Sant Antoni,51,2150,13,1
2019,2,Eixample,10,Sant Antoni,51,2151,11,1
2019,2,Eixample,10,Sant Antoni,51,2152,11,1
2019,2,Eixample,10,Sant Antoni,51,2153,12,1
2019,2,Eixample,10,Sant Antoni,51,2154,12,1
2019,2,Eixample,10,Sant Antoni,51,2155,14,1
2019,2,Eixample,10,Sant Antoni,51,2156,19,1
2019,2,Eixample,10,Sant Antoni,51,2156,..,3
2019,2,Eixample,10,Sant Antoni,51,2157,12,1
2019,2,Eixample,10,Sant Antoni,52,2158,22,1
2019,2,Eixample,10,Sant Antoni,52,2159,16,1
2019,2,Eixample,10,Sant Antoni,52,2160,19,1
2019,2,Eixample,10,Sant Antoni,52,2160,..,3
2019,2,Eixample,10,Sant Antoni,52,2161,14,1
2019,2,Eixample,10,Sant Antoni,52,2162,11,1
2019,2,Eixample,10,Sant Antoni,53,2163,21,1
2019,2,Eixample,10,Sant Antoni,53,2164,12,1
2019,2,Eixample,10,Sant Antoni,53,2165,14,1
2019,2,Eixample,10,Sant Antoni,54,2166,16,1
2019,2,Eixample,10,Sant Antoni,54,2166,..,3
2019,2,Eixample,10,Sant Antoni,54,2167,19,1
2019,2,Eixample,10,Sant Antoni,54,2168,11,1
2019,2,Eixample,10,Sant Antoni,55,2169,11,1
2019,2,Eixample,10,Sant Antoni,55,2170,14,1
2019,2,Eixample,10,Sant Antoni,55,2170,..,3
2019,2,Eixample,10,Sant Antoni,55,2171,18,1
2019,2,Eixample,10,Sant Antoni,55,2171,..,3
2019,2,Eixample,10,Sant Antoni,55,2172,10,1
2019,2,Eixample,10,Sant Antoni,55,2173,10,1
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3001,18,1
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3001,..,2
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3002,12,1
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3002,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3003,12,1
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3004,13,1
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3005,12,1
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3006,11,1
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3007,10,1
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3008,15,1
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3008,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,56,3009,16,1
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3010,9,1
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3011,12,1
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3011,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3012,17,1
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3012,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3013,9,1
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3014,9,1
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3014,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3015,23,1
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3015,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3016,7,1
2019,3,Sants-Montjuïc,11,el Poble-sec,57,3017,7,1
2019,3,Sants-Montjuïc,11,el Poble-sec,58,3018,12,1
2019,3,Sants-Montjuïc,11,el Poble-sec,58,3018,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,58,3019,10,1
2019,3,Sants-Montjuïc,11,el Poble-sec,58,3019,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,58,3020,15,1
2019,3,Sants-Montjuïc,11,el Poble-sec,58,3020,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,58,3021,27,1
2019,3,Sants-Montjuïc,11,el Poble-sec,58,3021,..,3
2019,3,Sants-Montjuïc,11,el Poble-sec,58,3022,10,1
2019,3,Sants-Montjuïc,11,el Poble-sec,59,3023,8,1
2019,3,Sants-Montjuïc,11,el Poble-sec,59,3024,15,1
2019,3,Sants-Montjuïc,11,el Poble-sec,59,3024,..,3
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,18,1
2019,3,Sants-Montjuïc,13,la Marina de Port,61,3026,6,1
2019,3,Sants-Montjuïc,13,la Marina de Port,61,3027,21,1
